dept_id,cat_id,item_id,state_id,store_id,datetime,sales
FOODS_1,FOODS,FOODS_1_003,TX,TX_1,2014-01-19,0.0
FOODS_1,FOODS,FOODS_1_001,WI,WI_1,2014-01-19,0.0
FOODS_1,FOODS,FOODS_1_002,WI,WI_1,2014-01-19,0.0
FOODS_1,FOODS,FOODS_1_003,WI,WI_1,2014-01-19,1.0
FOODS_1,FOODS,FOODS_1_001,CA,CA_1,2014-01-20,0.0
FOODS_1,FOODS,FOODS_1_002,CA,CA_1,2014-01-20,0.0
FOODS_1,FOODS,FOODS_1_003,CA,CA_1,2014-01-20,0.0
FOODS_1,FOODS,FOODS_1_001,TX,TX_1,2014-01-20,0.0
FOODS_1,FOODS,FOODS_1_002,TX,TX_1,2014-01-20,0.0
FOODS_1,FOODS,FOODS_1_003,TX,TX_1,2014-01-20,0.0
FOODS_1,FOODS,FOODS_1_001,WI,WI_1,2014-01-20,0.0
FOODS_1,FOODS,FOODS_1_002,WI,WI_1,2014-01-20,0.0
FOODS_1,FOODS,FOODS_1_003,WI,WI_1,2014-01-20,0.0
FOODS_1,FOODS,FOODS_1_001,CA,CA_1,2014-01-21,0.0
FOODS_1,FOODS,FOODS_1_002,CA,CA_1,2014-01-21,0.0
FOODS_1,FOODS,FOODS_1_003,CA,CA_1,2014-01-21,2.0
FOODS_1,FOODS,FOODS_1_001,TX,TX_1,2014-01-21,0.0
FOODS_1,FOODS,FOODS_1_002,TX,TX_1,2014-01-21,0.0
FOODS_1,FOODS,FOODS_1_003,TX,TX_1,2014-01-21,1.0
FOODS_1,FOODS,FOODS_1_001,WI,WI_1,2014-01-21,0.0
FOODS_1,FOODS,FOODS_1_002,WI,WI_1,2014-01-21,0.0
FOODS_1,FOODS,FOODS_1_003,WI,WI_1,2014-01-21,0.0
FOODS_1,FOODS,FOODS_1_001,CA,CA_1,2014-01-22,0.0
FOODS_1,FOODS,FOODS_1_002,CA,CA_1,2014-01-22,0.0
FOODS_1,FOODS,FOODS_1_003,CA,CA_1,2014-01-22,0.0
FOODS_1,FOODS,FOODS_1_001,TX,TX_1,2014-01-22,0.0
FOODS_1,FOODS,FOODS_1_002,TX,TX_1,2014-01-22,0.0
FOODS_1,FOODS,FOODS_1_003,TX,TX_1,2014-01-22,0.0
FOODS_1,FOODS,FOODS_1_001,WI,WI_1,2014-01-22,0.0
FOODS_1,FOODS,FOODS_1_002,WI,WI_1,2014-01-22,0.0
FOODS_1,FOODS,FOODS_1_003,WI,WI_1,2014-01-22,0.0
FOODS_1,FOODS,FOODS_1_001,CA,CA_1,2014-01-23,0.0
FOODS_1,FOODS,FOODS_1_002,CA,CA_1,2014-01-23,0.0
FOODS_1,FOODS,FOODS_1_003,CA,CA_1,2014-01-23,0.0
FOODS_1,FOODS,FOODS_1_001,TX,TX_1,2014-01-23,0.0
FOODS_1,FOODS,FOODS_1_002,TX,TX_1,2014-01-23,0.0
FOODS_1,FOODS,FOODS_1_003,TX,TX_1,2014-01-23,0.0
FOODS_1,FOODS,FOODS_1_001,WI,WI_1,2014-01-23,0.0
FOODS_1,FOODS,FOODS_1_002,WI,WI_1,2014-01-23,0.0
FOODS_1,FOODS,FOODS_1_003,WI,WI_1,2014-01-23,0.0
FOODS_1,FOODS,FOODS_1_001,CA,CA_1,2014-01-24,0.0
FOODS_1,FOODS,FOODS_1_002,CA,CA_1,2014-01-24,0.0
FOODS_1,FOODS,FOODS_1_003,CA,CA_1,2014-01-24,0.0
FOODS_1,FOODS,FOODS_1_001,TX,TX_1,2014-01-24,0.0
FOODS_1,FOODS,FOODS_1_002,TX,TX_1,2014-01-24,0.0
FOODS_1,FOODS,FOODS_1_003,TX,TX_1,2014-01-24,1.0
FOODS_1,FOODS,FOODS_1_001,WI,WI_1,2014-01-24,0.0
FOODS_1,FOODS,FOODS_1_002,WI,WI_1,2014-01-24,1.0
FOODS_1,FOODS,FOODS_1_003,WI,WI_1,2014-01-24,0.0
FOODS_1,FOODS,FOODS_1_001,CA,CA_1,2014-01-25,0.0
FOODS_1,FOODS,FOODS_1_002,CA,CA_1,2014-01-25,0.0
FOODS_1,FOODS,FOODS_1_003,CA,CA_1,2014-01-25,1.0
FOODS_1,FOODS,FOODS_1_001,TX,TX_1,2014-01-25,0.0
FOODS_1,FOODS,FOODS_1_002,TX,TX_1,2014-01-25,0.0
FOODS_1,FOODS,FOODS_1_003,TX,TX_1,2014-01-25,0.0
FOODS_1,FOODS,FOODS_1_001,WI,WI_1,2014-01-25,0.0
FOODS_1,FOODS,FOODS_1_002,WI,WI_1,2014-01-25,1.0
FOODS_1,FOODS,FOODS_1_003,WI,WI_1,2014-01-25,0.0
FOODS_1,FOODS,FOODS_1_001,CA,CA_1,2014-01-26,0.0
FOODS_1,FOODS,FOODS_1_002,CA,CA_1,2014-01-26,0.0
FOODS_1,FOODS,FOODS_1_003,CA,CA_1,2014-01-26,0.0
FOODS_1,FOODS,FOODS_1_001,TX,TX_1,2014-01-26,0.0
FOODS_1,FOODS,FOODS_1_002,TX,TX_1,2014-01-26,0.0
FOODS_1,FOODS,FOODS_1_003,TX,TX_1,2014-01-26,0.0
FOODS_1,FOODS,FOODS_1_001,WI,WI_1,2014-01-26,0.0
FOODS_1,FOODS,FOODS_1_002,WI,WI_1,2014-01-26,0.0
FOODS_1,FOODS,FOODS_1_003,WI,WI_1,2014-01-26,0.0
FOODS_1,FOODS,FOODS_1_001,CA,CA_1,2014-01-27,0.0
FOODS_1,FOODS,FOODS_1_002,CA,CA_1,2014-01-27,0.0
FOODS_1,FOODS,FOODS_1_003,CA,CA_1,2014-01-27,2.0
FOODS_1,FOODS,FOODS_1_001,TX,TX_1,2014-01-27,0.0
FOODS_1,FOODS,FOODS_1_002,TX,TX_1,2014-01-27,0.0
FOODS_1,FOODS,FOODS_1_003,TX,TX_1,2014-01-27,0.0
FOODS_1,FOODS,FOODS_1_001,WI,WI_1,2014-01-27,0.0
FOODS_1,FOODS,FOODS_1_002,WI,WI_1,2014-01-27,0.0
FOODS_1,FOODS,FOODS_1_003,WI,WI_1,2014-01-27,0.0
FOODS_1,FOODS,FOODS_1_001,CA,CA_1,2014-01-28,0.0
FOODS_1,FOODS,FOODS_1_002,CA,CA_1,2014-01-28,0.0
FOODS_1,FOODS,FOODS_1_003,CA,CA_1,2014-01-28,0.0
FOODS_1,FOODS,FOODS_1_001,TX,TX_1,2014-01-28,0.0
FOODS_1,FOODS,FOODS_1_002,TX,TX_1,2014-01-28,0.0
FOODS_1,FOODS,FOODS_1_003,TX,TX_1,2014-01-28,0.0
FOODS_1,FOODS,FOODS_1_001,WI,WI_1,2014-01-28,0.0
FOODS_1,FOODS,FOODS_1_002,WI,WI_1,2014-01-28,1.0
FOODS_1,FOODS,FOODS_1_003,WI,WI_1,2014-01-28,0.0
FOODS_1,FOODS,FOODS_1_001,CA,CA_1,2014-01-29,0.0
FOODS_1,FOODS,FOODS_1_002,CA,CA_1,2014-01-29,0.0
FOODS_1,FOODS,FOODS_1_003,CA,CA_1,2014-01-29,0.0
FOODS_1,FOODS,FOODS_1_001,TX,TX_1,2014-01-29,0.0
FOODS_1,FOODS,FOODS_1_002,TX,TX_1,2014-01-29,0.0
FOODS_1,FOODS,FOODS_1_003,TX,TX_1,2014-01-29,0.0
FOODS_1,FOODS,FOODS_1_001,WI,WI_1,2014-01-29,0.0
FOODS_1,FOODS,FOODS_1_002,WI,WI_1,2014-01-29,2.0
FOODS_1,FOODS,FOODS_1_003,WI,WI_1,2014-01-29,0.0
FOODS_1,FOODS,FOODS_1_001,CA,CA_1,2014-01-30,0.0
FOODS_1,FOODS,FOODS_1_002,CA,CA_1,2014-01-30,0.0
FOODS_1,FOODS,FOODS_1_003,CA,CA_1,2014-01-30,0.0
FOODS_1,FOODS,FOODS_1_001,TX,TX_1,2014-01-30,0.0
FOODS_1,FOODS,FOODS_1_002,TX,TX_1,2014-01-30,0.0
FOODS_1,FOODS,FOODS_1_003,TX,TX_1,2014-01-30,1.0
FOODS_1,FOODS,FOODS_1_001,WI,WI_1,2014-01-30,0.0
FOODS_1,FOODS,FOODS_1_002,WI,WI_1,2014-01-30,0.0
FOODS_1,FOODS,FOODS_1_003,WI,WI_1,2014-01-30,0.0
FOODS_1,FOODS,FOODS_1_001,CA,CA_1,2014-01-31,0.0
FOODS_1,FOODS,FOODS_1_002,CA,CA_1,2014-01-31,0.0
FOODS_1,FOODS,FOODS_1_003,CA,CA_1,2014-01-31,0.0
FOODS_1,FOODS,FOODS_1_001,TX,TX_1,2014-01-31,0.0
FOODS_1,FOODS,FOODS_1_002,TX,TX_1,2014-01-31,0.0
FOODS_1,FOODS,FOODS_1_003,TX,TX_1,2014-01-31,0.0
FOODS_1,FOODS,FOODS_1_001,WI,WI_1,2014-01-31,0.0
FOODS_1,FOODS,FOODS_1_002,WI,WI_1,2014-01-31,1.0
FOODS_1,FOODS,FOODS_1_003,WI,WI_1,2014-01-31,0.0
FOODS_1,FOODS,FOODS_1_001,CA,CA_1,2014-02-01,0.0
FOODS_1,FOODS,FOODS_1_002,CA,CA_1,2014-02-01,0.0
FOODS_1,FOODS,FOODS_1_003,CA,CA_1,2014-02-01,6.0000005
FOODS_1,FOODS,FOODS_1_001,TX,TX_1,2014-02-01,0.0
FOODS_1,FOODS,FOODS_1_002,TX,TX_1,2014-02-01,0.0
FOODS_1,FOODS,FOODS_1_003,TX,TX_1,2014-02-01,1.0
FOODS_1,FOODS,FOODS_1_001,WI,WI_1,2014-02-01,0.0
FOODS_1,FOODS,FOODS_1_002,WI,WI_1,2014-02-01,0.0
FOODS_1,FOODS,FOODS_1_003,WI,WI_1,2014-02-01,0.0
FOODS_1,FOODS,FOODS_1_001,CA,CA_1,2014-02-02,0.0
FOODS_1,FOODS,FOODS_1_002,CA,CA_1,2014-02-02,0.0
FOODS_1,FOODS,FOODS_1_003,CA,CA_1,2014-02-02,0.0
FOODS_1,FOODS,FOODS_1_001,TX,TX_1,2014-02-02,0.0
FOODS_1,FOODS,FOODS_1_002,TX,TX_1,2014-02-02,0.0
FOODS_1,FOODS,FOODS_1_003,TX,TX_1,2014-02-02,0.0
FOODS_1,FOODS,FOODS_1_001,WI,WI_1,2014-02-02,0.0
FOODS_1,FOODS,FOODS_1_002,WI,WI_1,2014-02-02,0.0
FOODS_1,FOODS,FOODS_1_003,WI,WI_1,2014-02-02,0.0
FOODS_1,FOODS,FOODS_1_001,CA,CA_1,2014-02-03,0.0
FOODS_1,FOODS,FOODS_1_002,CA,CA_1,2014-02-03,0.0
FOODS_1,FOODS,FOODS_1_003,CA,CA_1,2014-02-03,0.0
FOODS_1,FOODS,FOODS_1_001,TX,TX_1,2014-02-03,0.0
FOODS_1,FOODS,FOODS_1_002,TX,TX_1,2014-02-03,0.0
FOODS_1,FOODS,FOODS_1_003,TX,TX_1,2014-02-03,0.0
FOODS_1,FOODS,FOODS_1_001,WI,WI_1,2014-02-03,0.0
FOODS_1,FOODS,FOODS_1_002,WI,WI_1,2014-02-03,0.0
FOODS_1,FOODS,FOODS_1_003,WI,WI_1,2014-02-03,0.0
FOODS_1,FOODS,FOODS_1_001,CA,CA_1,2014-02-04,0.0
FOODS_1,FOODS,FOODS_1_002,CA,CA_1,2014-02-04,0.0
FOODS_1,FOODS,FOODS_1_003,CA,CA_1,2014-02-04,0.0
FOODS_1,FOODS,FOODS_1_001,TX,TX_1,2014-02-04,0.0
FOODS_1,FOODS,FOODS_1_002,TX,TX_1,2014-02-04,0.0
FOODS_1,FOODS,FOODS_1_003,TX,TX_1,2014-02-04,0.0
FOODS_1,FOODS,FOODS_1_001,WI,WI_1,2014-02-04,3.0
FOODS_1,FOODS,FOODS_1_002,WI,WI_1,2014-02-04,0.0
FOODS_1,FOODS,FOODS_1_003,WI,WI_1,2014-02-04,0.0
FOODS_1,FOODS,FOODS_1_001,CA,CA_1,2014-02-05,0.0
FOODS_1,FOODS,FOODS_1_002,CA,CA_1,2014-02-05,0.0
FOODS_1,FOODS,FOODS_1_003,CA,CA_1,2014-02-05,0.0
FOODS_1,FOODS,FOODS_1_001,TX,TX_1,2014-02-05,0.0
FOODS_1,FOODS,FOODS_1_002,TX,TX_1,2014-02-05,0.0
FOODS_1,FOODS,FOODS_1_003,TX,TX_1,2014-02-05,0.0
FOODS_1,FOODS,FOODS_1_001,WI,WI_1,2014-02-05,0.0
FOODS_1,FOODS,FOODS_1_002,WI,WI_1,2014-02-05,0.0
FOODS_1,FOODS,FOODS_1_003,WI,WI_1,2014-02-05,0.0
FOODS_1,FOODS,FOODS_1_001,CA,CA_1,2014-02-06,0.0
FOODS_1,FOODS,FOODS_1_002,CA,CA_1,2014-02-06,0.0
FOODS_1,FOODS,FOODS_1_003,CA,CA_1,2014-02-06,0.0
FOODS_1,FOODS,FOODS_1_001,TX,TX_1,2014-02-06,1.0
FOODS_1,FOODS,FOODS_1_002,TX,TX_1,2014-02-06,0.0
FOODS_1,FOODS,FOODS_1_003,TX,TX_1,2014-02-06,0.0
FOODS_1,FOODS,FOODS_1_001,WI,WI_1,2014-02-06,0.0
FOODS_1,FOODS,FOODS_1_002,WI,WI_1,2014-02-06,0.0
FOODS_1,FOODS,FOODS_1_003,WI,WI_1,2014-02-06,0.0
FOODS_1,FOODS,FOODS_1_001,CA,CA_1,2014-02-07,2.0
FOODS_1,FOODS,FOODS_1_002,CA,CA_1,2014-02-07,0.0
FOODS_1,FOODS,FOODS_1_003,CA,CA_1,2014-02-07,0.0
FOODS_1,FOODS,FOODS_1_001,TX,TX_1,2014-02-07,0.0
FOODS_1,FOODS,FOODS_1_002,TX,TX_1,2014-02-07,0.0
FOODS_1,FOODS,FOODS_1_003,TX,TX_1,2014-02-07,1.0
FOODS_1,FOODS,FOODS_1_001,WI,WI_1,2014-02-07,0.0
FOODS_1,FOODS,FOODS_1_002,WI,WI_1,2014-02-07,2.0
FOODS_1,FOODS,FOODS_1_003,WI,WI_1,2014-02-07,0.0
FOODS_1,FOODS,FOODS_1_001,CA,CA_1,2014-02-08,2.0
FOODS_1,FOODS,FOODS_1_002,CA,CA_1,2014-02-08,0.0
FOODS_1,FOODS,FOODS_1_003,CA,CA_1,2014-02-08,0.0
FOODS_1,FOODS,FOODS_1_001,TX,TX_1,2014-02-08,1.0
FOODS_1,FOODS,FOODS_1_002,TX,TX_1,2014-02-08,0.0
FOODS_1,FOODS,FOODS_1_003,TX,TX_1,2014-02-08,0.0
FOODS_1,FOODS,FOODS_1_001,WI,WI_1,2014-02-08,1.0
FOODS_1,FOODS,FOODS_1_002,WI,WI_1,2014-02-08,1.0
FOODS_1,FOODS,FOODS_1_003,WI,WI_1,2014-02-08,2.0
FOODS_1,FOODS,FOODS_1_001,CA,CA_1,2014-02-09,0.0
FOODS_1,FOODS,FOODS_1_002,CA,CA_1,2014-02-09,0.0
FOODS_1,FOODS,FOODS_1_003,CA,CA_1,2014-02-09,0.0
FOODS_1,FOODS,FOODS_1_001,TX,TX_1,2014-02-09,0.0
FOODS_1,FOODS,FOODS_1_002,TX,TX_1,2014-02-09,0.0
FOODS_1,FOODS,FOODS_1_003,TX,TX_1,2014-02-09,0.0
